run_id,strategy,use_trigger,seed,split,iteration,n_labels,accuracy,balanced_accuracy,macro_f1,max_uncertainty
temporal-entropy-s50,entropy,False,50,temporal,77,790,0.57328,0.5094612650718553,0.43374822369556676,1.0
temporal-entropy-s50,entropy,False,50,temporal,78,800,0.57348,0.5095973702172981,0.4336851997011659,1.0
temporal-entropy-s50,entropy,False,50,temporal,79,810,0.5728,0.5086578040796818,0.43161062389994304,1.0
temporal-entropy-s50,entropy,False,50,temporal,80,820,0.57256,0.5085244344691154,0.4318334510585482,1.0
temporal-entropy-s50,entropy,False,50,temporal,81,830,0.57264,0.508581372907623,0.43181949199242425,1.0
temporal-entropy-s50,entropy,False,50,temporal,82,840,0.57264,0.5084939995960581,0.43139774398380065,1.0
temporal-entropy-s50,entropy,False,50,temporal,83,850,0.57272,0.5086507932477826,0.43186568187385127,1.0
temporal-entropy-s50,entropy,False,50,temporal,84,860,0.57288,0.5086648149115808,0.43135489228296,1.0
temporal-entropy-s50,entropy,False,50,temporal,85,870,0.57216,0.5085517898178805,0.43339488662320674,1.0
temporal-entropy-s50,entropy,False,50,temporal,86,880,0.57256,0.5083871335509421,0.43117057978722756,1.0
temporal-entropy-s50,entropy,False,50,temporal,87,890,0.5724,0.5085603404119257,0.43258047537547883,1.0
temporal-entropy-s50,entropy,False,50,temporal,88,900,0.5726,0.5086714817540643,0.4323969343591092,1.0
temporal-entropy-s50,entropy,False,50,temporal,89,910,0.57264,0.5087810833340568,0.43277936894502594,1.0
temporal-entropy-s50,entropy,False,50,temporal,90,920,0.573,0.5086940540119076,0.43106092596982676,1.0
temporal-entropy-s50,entropy,False,50,temporal,91,930,0.5726,0.5089336016887587,0.4336508130513168,1.0
temporal-entropy-s50,entropy,False,50,temporal,92,940,0.57328,0.5093738917602905,0.4333299201394215,1.0
temporal-entropy-s50,entropy,False,50,temporal,93,950,0.57264,0.5086812281208399,0.43230014510246756,1.0
temporal-entropy-s50,entropy,False,50,temporal,94,960,0.57004,0.5083223161167723,0.4396101956673495,1.0
temporal-entropy-s50,entropy,False,50,temporal,95,970,0.57004,0.5080976418870342,0.43859201647951634,1.0
temporal-entropy-s50,entropy,False,50,temporal,96,980,0.56996,0.5077286559072238,0.43717646664258575,1.0
temporal-entropy-s50,entropy,False,50,temporal,97,990,0.56984,0.5076245253969843,0.4371052827726789,1.0
temporal-entropy-s50,entropy,False,50,temporal,98,1000,0.57004,0.507648293427558,0.4365353309520349,1.0
temporal-entropy-s50,entropy,False,50,temporal,99,1010,0.56872,0.507513891848745,0.44033026108179096,1.0
temporal-entropy-s50,entropy,False,50,temporal,100,1020,0.56976,0.5076424783683894,0.43745784804083365,1.0
temporal-entropy-s50,entropy,False,50,temporal,101,1030,0.56944,0.507289905597838,0.43692517404724474,1.0
temporal-entropy-s50,entropy,False,50,temporal,102,1040,0.56992,0.5079435837701862,0.438293343260384,1.0
temporal-entropy-s50,entropy,False,50,temporal,103,1050,0.5696,0.5074537100814616,0.43713441775811535,1.0
temporal-entropy-s50,entropy,False,50,temporal,104,1060,0.56972,0.5075079129850927,0.4369768746026374,1.0
temporal-entropy-s50,entropy,False,50,temporal,105,1070,0.56952,0.5072594707247808,0.4365146278624481,1.0
temporal-entropy-s50,entropy,False,50,temporal,106,1080,0.56872,0.5074265185371801,0.4399401592214701,1.0
temporal-entropy-s50,entropy,False,50,temporal,107,1090,0.5692,0.5068944160525773,0.4359235272444097,1.0
temporal-entropy-s50,entropy,False,50,temporal,108,1100,0.56948,0.5066505930787036,0.43383124951075036,1.0
temporal-entropy-s50,entropy,False,50,temporal,109,1110,0.569,0.5068956118253077,0.4366070091684866,1.0
temporal-entropy-s50,entropy,False,50,temporal,110,1120,0.57032,0.5076541084867267,0.4356037710570653,1.0
temporal-entropy-s50,entropy,False,50,temporal,111,1130,0.5704,0.5078483478434075,0.4362294501540158,1.0
temporal-entropy-s50,entropy,False,50,temporal,112,1140,0.57048,0.5084669718562603,0.4387975780807233,1.0
temporal-entropy-s50,entropy,False,50,temporal,113,1150,0.56988,0.5073097423208048,0.4355181346442525,1.0
temporal-entropy-s50,entropy,False,50,temporal,114,1160,0.57044,0.5080078770300085,0.4368295391159994,1.0
temporal-entropy-s50,entropy,False,50,temporal,115,1170,0.57,0.5072890538145232,0.4350093636029563,1.0
temporal-entropy-s50,entropy,False,50,temporal,116,1180,0.56932,0.5067613904314267,0.4348989658238546,1.0
temporal-entropy-s50,entropy,False,50,temporal,117,1190,0.57012,0.5072184377016331,0.43426480099358156,1.0
temporal-entropy-s50,entropy,False,50,temporal,118,1200,0.56996,0.5073666807593123,0.4355074466927225,1.0
temporal-entropy-s50,entropy,False,50,temporal,119,1210,0.56992,0.5071447420644508,0.4346136347717663,1.0
temporal-entropy-s50,entropy,False,50,temporal,120,1220,0.57052,0.5075280936974751,0.4343239530381636,1.0
temporal-entropy-s50,entropy,False,50,temporal,121,1230,0.56972,0.5069836731157038,0.4345542942480546,1.0
temporal-entropy-s50,entropy,False,50,temporal,122,1240,0.56976,0.5068561185643061,0.43382023950519805,1.0
temporal-entropy-s50,entropy,False,50,temporal,123,1250,0.57032,0.5070674591090772,0.4328562829986622,1.0
temporal-entropy-s50,entropy,False,50,temporal,124,1260,0.57028,0.5072948688736918,0.4340663604208675,1.0
temporal-entropy-s50,entropy,False,50,temporal,125,1270,0.57048,0.5076306844455685,0.4349425831782199,1.0
temporal-entropy-s50,entropy,False,50,temporal,126,1280,0.57028,0.5074945793001258,0.434999677534862,1.0
temporal-entropy-s50,entropy,False,50,temporal,127,1290,0.56972,0.5065967341644882,0.4327419530646568,1.0
temporal-entropy-s50,entropy,False,50,temporal,128,1300,0.5696,0.5063802665393796,0.43214202782292965,1.0
temporal-entropy-s50,entropy,False,50,temporal,129,1310,0.56968,0.5067866982241465,0.4337733761593087,1.0
temporal-entropy-s50,entropy,False,50,temporal,130,1320,0.56944,0.5066907743185365,0.4341572508414593,1.0
temporal-entropy-s50,entropy,False,50,temporal,131,1330,0.5698,0.5071030210624718,0.43483368127925176,1.0
temporal-entropy-s50,entropy,False,50,temporal,132,1340,0.56972,0.5070211188206601,0.43472858294011263,1.0
temporal-entropy-s50,entropy,False,50,temporal,133,1350,0.5698,0.5071404667674283,0.4350077446963492,1.0
temporal-entropy-s50,entropy,False,50,temporal,134,1360,0.56988,0.5067230929431554,0.4327764610129089,1.0
temporal-entropy-s50,entropy,False,50,temporal,135,1370,0.56984,0.5068506474945531,0.4335161679479407,1.0
temporal-entropy-s50,entropy,False,50,temporal,136,1380,0.57008,0.5071962094332054,0.43429970691208875,1.0
temporal-entropy-s50,entropy,False,50,temporal,137,1390,0.57004,0.5070741259515608,0.43386731673073675,1.0
temporal-entropy-s50,entropy,False,50,temporal,138,1400,0.56996,0.5070795970213138,0.4341709874245836,1.0
temporal-entropy-s50,entropy,False,50,temporal,139,1410,0.5702,0.5071630390252716,0.43372676504500396,1.0
temporal-entropy-s50,entropy,False,50,temporal,140,1420,0.57032,0.5069800857975124,0.4324429787052775,1.0
temporal-entropy-s50,entropy,False,50,temporal,141,1430,0.56932,0.5061372953488208,0.43197902805163896,1.0
temporal-entropy-s50,entropy,False,50,temporal,142,1440,0.56996,0.5069298142014884,0.4334691829019876,1.0
temporal-entropy-s50,entropy,False,50,temporal,143,1450,0.5698,0.5062916974550844,0.43101450694301013,1.0
temporal-entropy-s50,entropy,False,50,temporal,144,1460,0.56976,0.5067562633510893,0.4333522390122194,1.0
temporal-entropy-s50,entropy,False,50,temporal,145,1470,0.57008,0.5069840171051194,0.43330465704454113,1.0
temporal-entropy-s50,entropy,False,50,temporal,146,1480,0.56936,0.5060846322073359,0.4315891587007631,1.0
temporal-entropy-s50,entropy,False,50,temporal,147,1490,0.56936,0.5060471865023795,0.4314117640925022,1.0
temporal-entropy-s50,entropy,False,50,temporal,148,1500,0.57028,0.5067456652009987,0.43147105817451675,1.0
temporal-entropy-s50,entropy,False,50,temporal,149,1510,0.56988,0.5066856472381991,0.4325998375068935,1.0
temporal-entropy-s50,entropy,False,50,temporal,150,1520,0.56968,0.5061251574365843,0.43064746757285943,1.0
temporal-entropy-s50,entropy,False,50,temporal,151,1530,0.56956,0.5065702305990379,0.43317672534573326,1.0
temporal-entropy-s50,entropy,False,50,temporal,152,1540,0.56984,0.5067133465763798,0.43287076091408316,1.0
temporal-entropy-s50,entropy,False,50,temporal,153,1550,0.57028,0.5069204118241284,0.4323014303435757,1.0
temporal-entropy-s50,entropy,False,50,temporal,154,1560,0.56988,0.5069352852712414,0.4337736321786059,1.0
temporal-entropy-s50,entropy,False,50,temporal,155,1570,0.56984,0.5069629846094221,0.43404227882900637,1.0
temporal-entropy-s50,entropy,False,50,temporal,156,1580,0.56992,0.5065456107851493,0.4317962313732848,1.0
temporal-entropy-s50,entropy,False,50,temporal,157,1590,0.5698,0.5065538173897788,0.43225845685473085,1.0
temporal-entropy-s50,entropy,False,50,temporal,158,1600,0.57024,0.5070854120804824,0.4332218143445001,1.0
temporal-entropy-s50,entropy,False,50,temporal,159,1610,0.56988,0.5063860815985483,0.43117976005021996,1.0
temporal-entropy-s50,entropy,False,50,temporal,160,1620,0.56928,0.5060027299655241,0.43148356500927143,1.0
temporal-entropy-s50,entropy,False,50,temporal,161,1630,0.57024,0.5066984731292669,0.43138839855017674,1.0
temporal-entropy-s50,entropy,False,50,temporal,162,1640,0.56976,0.5063443605965694,0.4314070240656459,1.0
temporal-entropy-s50,entropy,False,50,temporal,163,1650,0.56984,0.5064262628383811,0.43151274979564486,1.0
temporal-entropy-s50,entropy,False,50,temporal,164,1660,0.56984,0.5063638533301206,0.4312159950837768,1.0
temporal-entropy-s50,entropy,False,50,temporal,165,1670,0.56952,0.5061860271826988,0.43150468869915165,1.0
temporal-entropy-s50,entropy,False,50,temporal,166,1680,0.5694,0.505620066311331,0.4292306188440799,1.0
temporal-entropy-s50,entropy,False,50,temporal,167,1690,0.57,0.5060533455509637,0.4291549737426581,1.0
temporal-entropy-s50,entropy,False,50,temporal,168,1700,0.57108,0.5068282554216418,0.4289888061762309,1.0
temporal-entropy-s50,entropy,False,50,temporal,169,1710,0.5696,0.5061805561129458,0.431195572605648,1.0
temporal-entropy-s50,entropy,False,50,temporal,170,1720,0.56972,0.505935193376926,0.4295948311494541,1.0
temporal-entropy-s50,entropy,False,50,temporal,171,1730,0.57104,0.5065563891201718,0.42780912043492414,1.0
temporal-entropy-s50,entropy,False,50,temporal,172,1740,0.57144,0.5069659003292306,0.4283426814938248,1.0
temporal-entropy-s50,entropy,False,50,temporal,173,1750,0.5716,0.506780211566595,0.4268386007297626,1.0
temporal-entropy-s50,entropy,False,50,temporal,174,1760,0.5712,0.5066577840955347,0.42771687930871005,1.0
temporal-entropy-s50,entropy,False,50,temporal,175,1770,0.57096,0.5067490887147065,0.4290413287289727,1.0
temporal-entropy-s50,entropy,False,50,temporal,176,1780,0.57132,0.5070989259503813,0.42942954511797826,1.0
temporal-entropy-s50,entropy,False,50,temporal,177,1790,0.571,0.5064967151467876,0.42766408185571037,1.0
temporal-entropy-s50,entropy,False,50,temporal,178,1800,0.57164,0.5071020054746734,0.42827354355186426,1.0
temporal-entropy-s50,entropy,False,50,temporal,179,1810,0.57104,0.5065314253168675,0.42768687712009884,1.0
temporal-entropy-s50,entropy,False,50,temporal,180,1820,0.57096,0.506586823993229,0.42825147723912094,1.0
temporal-entropy-s50,entropy,False,50,temporal,181,1830,0.5704,0.5059635806939381,0.42726108726331985,1.0
temporal-entropy-s50,entropy,False,50,temporal,182,1840,0.57048,0.506394976182009,0.4290686503337723,1.0
temporal-entropy-s50,entropy,False,50,temporal,183,1850,0.5708,0.5065603204277787,0.42870709188811007,1.0
temporal-entropy-s50,entropy,False,50,temporal,184,1860,0.5708,0.506373091902997,0.4277943637183819,1.0
temporal-entropy-s50,entropy,False,50,temporal,185,1870,0.57104,0.5064939796119111,0.42750334083084013,1.0
temporal-entropy-s50,entropy,False,50,temporal,186,1880,0.57104,0.5065563891201718,0.42780912043492414,1.0
temporal-entropy-s50,entropy,False,50,temporal,187,1890,0.5708,0.506585284231083,0.4288284036231472,1.0
temporal-entropy-s50,entropy,False,50,temporal,188,1900,0.57048,0.5062701571654878,0.4284632205682148,1.0
temporal-entropy-s50,entropy,False,50,temporal,189,1910,0.57088,0.5064674760464608,0.42796201524451793,1.0
temporal-entropy-s50,entropy,False,50,temporal,190,1920,0.57076,0.5061386713064833,0.4267924105174238,1.0
temporal-entropy-s50,entropy,False,50,temporal,191,1930,0.57128,0.5065524578125647,0.4269033891250316,1.0
temporal-entropy-s50,entropy,False,50,temporal,192,1940,0.57124,0.5069046865937005,0.42877670444925875,1.0
temporal-entropy-s50,entropy,False,50,temporal,193,1950,0.57196,0.5071175669006177,0.4271661532852755,1.0
temporal-entropy-s50,entropy,False,50,temporal,194,1960,0.5716,0.5067178020583344,0.42653000573637057,1.0
temporal-entropy-s50,entropy,False,50,temporal,195,1970,0.57172,0.5066846316504006,0.4259168375120357,1.0
temporal-entropy-s50,entropy,False,50,temporal,196,1980,0.57164,0.5067025846218057,0.4263053470135224,1.0
temporal-entropy-s50,entropy,False,50,temporal,197,1990,0.57156,0.5065582728717334,0.4258884804833954,1.0
temporal-entropy-s50,entropy,False,50,temporal,198,2000,0.57172,0.5067470411586612,0.4262267941534462,
temporal-entropy-s51,entropy,False,51,temporal,0,20,0.4636,0.4624161914835101,0.46029620451120445,1.0
temporal-entropy-s51,entropy,False,51,temporal,1,30,0.4638,0.4501203225834457,0.4500073449149667,1.0
temporal-entropy-s51,entropy,False,51,temporal,2,40,0.46884,0.4495509709592669,0.44782636622439764,1.0
temporal-entropy-s51,entropy,False,51,temporal,3,50,0.46736,0.45144957958760257,0.4508875942658084,1.0
temporal-entropy-s51,entropy,False,51,temporal,4,60,0.46476,0.4545731181444752,0.45465550023491175,1.0
temporal-entropy-s51,entropy,False,51,temporal,5,70,0.47548,0.46311404772509157,0.46312161887911907,1.0
temporal-entropy-s51,entropy,False,51,temporal,6,80,0.46924,0.4578490440124629,0.4579180601244687,1.0
temporal-entropy-s51,entropy,False,51,temporal,7,90,0.46516,0.4575164553889136,0.4573616276086976,1.0
temporal-entropy-s51,entropy,False,51,temporal,8,100,0.49588,0.47323972016297233,0.47007272038626047,1.0
temporal-entropy-s51,entropy,False,51,temporal,9,110,0.519,0.484340193082897,0.4709951725390619,1.0
temporal-entropy-s51,entropy,False,51,temporal,10,120,0.54996,0.4991857934337007,0.45942610099576314,1.0
temporal-entropy-s51,entropy,False,51,temporal,11,130,0.51228,0.4810302286432124,0.47131523669279723,1.0
temporal-entropy-s51,entropy,False,51,temporal,12,140,0.52196,0.48724575701341183,0.47397137565173036,1.0
temporal-entropy-s51,entropy,False,51,temporal,13,150,0.52564,0.48779292951050796,0.47050803515910944,1.0
temporal-entropy-s51,entropy,False,51,temporal,14,160,0.54552,0.4969431298679621,0.4617624484691311,1.0
temporal-entropy-s51,entropy,False,51,temporal,15,170,0.54448,0.4963776767904936,0.46213245878602716,1.0
temporal-entropy-s51,entropy,False,51,temporal,16,180,0.51884,0.4851499769281385,0.4729757112735836,1.0
temporal-entropy-s51,entropy,False,51,temporal,17,190,0.53384,0.4915384009308026,0.4677067408383296,1.0
temporal-entropy-s51,entropy,False,51,temporal,18,200,0.56172,0.5051717006787566,0.45164287823707944,1.0
temporal-entropy-s51,entropy,False,51,temporal,19,210,0.56744,0.5060911188648873,0.43816597957285797,1.0
temporal-entropy-s51,entropy,False,51,temporal,20,220,0.55948,0.5007190689222107,0.44001709076177975,1.0
temporal-entropy-s51,entropy,False,51,temporal,21,230,0.56256,0.5037537271662692,0.4434352314260229,1.0
temporal-entropy-s51,entropy,False,51,temporal,22,240,0.5726,0.5090084930986714,0.43400727012020146,1.0
temporal-entropy-s51,entropy,False,51,temporal,23,250,0.572,0.508400467235909,0.43324241906119093,1.0
temporal-entropy-s51,entropy,False,51,temporal,24,260,0.5702,0.5075874236814435,0.43570678368674265,1.0
temporal-entropy-s51,entropy,False,51,temporal,25,270,0.571,0.5074578215740005,0.43230485619436687,1.0
temporal-entropy-s51,entropy,False,51,temporal,26,280,0.5706,0.507622477840939,0.4344877947610549,1.0
temporal-entropy-s51,entropy,False,51,temporal,27,290,0.57188,0.5084835652504514,0.4340611506809336,1.0
temporal-entropy-s51,entropy,False,51,temporal,28,300,0.5728,0.5095814648019383,0.43601239079510035,1.0
temporal-entropy-s51,entropy,False,51,temporal,29,310,0.57144,0.5086010294456578,0.4361473847288427,1.0
temporal-entropy-s51,entropy,False,51,temporal,30,320,0.57236,0.508650449258367,0.4331541612691183,1.0
temporal-entropy-s51,entropy,False,51,temporal,31,330,0.57336,0.5094682759037544,0.43349597065962503,1.0
temporal-entropy-s51,entropy,False,51,temporal,32,340,0.57032,0.509201864291589,0.44262821425236126,1.0
temporal-entropy-s51,entropy,False,51,temporal,33,350,0.57172,0.5087566273246518,0.4359044952202308,1.0
temporal-entropy-s51,entropy,False,51,temporal,34,360,0.57072,0.5080511377941335,0.43607127406678814,1.0
temporal-entropy-s51,entropy,False,51,temporal,35,370,0.57184,0.5087609026216744,0.43550759018266194,1.0
temporal-entropy-s51,entropy,False,51,temporal,36,380,0.57056,0.5086736931145932,0.4394692584182466,1.0
temporal-entropy-s51,entropy,False,51,temporal,37,390,0.56864,0.5093791662646632,0.4486682266083855,1.0
temporal-entropy-s51,entropy,False,51,temporal,38,400,0.56636,0.510783281917836,0.4607648409627543,1.0
temporal-entropy-s51,entropy,False,51,temporal,39,410,0.56996,0.5095634954500847,0.4453686855199052,1.0
temporal-entropy-s51,entropy,False,51,temporal,40,420,0.57124,0.5102748000397717,0.4444006454469076,1.0
temporal-entropy-s51,entropy,False,51,temporal,41,430,0.57152,0.5099935313609417,0.44223985942078453,1.0
temporal-entropy-s51,entropy,False,51,temporal,42,440,0.57052,0.5094503065519008,0.4430812305378364,1.0
temporal-entropy-s51,entropy,False,51,temporal,43,450,0.57032,0.5095513575378483,0.4441706635118272,1.0
temporal-entropy-s51,entropy,False,51,temporal,44,460,0.57168,0.5110185870585613,0.44625738210066723,1.0
temporal-entropy-s51,entropy,False,51,temporal,45,470,0.572,0.5100980058605968,0.4411229808650788,1.0
temporal-entropy-s51,entropy,False,51,temporal,46,480,0.57196,0.5102380423136466,0.44188796110639295,1.0
temporal-entropy-s51,entropy,False,51,temporal,47,490,0.57184,0.5100590203934945,0.4414782729329376,1.0
temporal-entropy-s51,entropy,False,51,temporal,48,500,0.57104,0.5098516111563303,0.4431747471751659,1.0
temporal-entropy-s51,entropy,False,51,temporal,49,510,0.5714,0.5103512312118305,0.44422235123525355,1.0
temporal-entropy-s51,entropy,False,51,temporal,50,520,0.57176,0.5103390932995939,0.4429987871462475,1.0
